_id,YEAR,REGION,AREA,TYPE_EXPENSE,VALUE,UNIT,SOURCE
436,2556,ภาคตะวันออกเฉียงเหนือ,ในเขตเทศบาล,ค่าใช้จ่ายเพื่อการอุปโภคบริโภค,15800,บาท,สำนักงานสถิติแห่งชาติ
437,2556,ภาคตะวันออกเฉียงเหนือ,ในเขตเทศบาล,อาหาร และเครื่องดื่ม (ไม่มีแอลกอฮอล์),6032,บาท,สำนักงานสถิติแห่งชาติ
438,2556,ภาคตะวันออกเฉียงเหนือ,ในเขตเทศบาล,เครื่องดื่มที่มีแอลกอฮอล์,187,บาท,สำนักงานสถิติแห่งชาติ
439,2556,ภาคตะวันออกเฉียงเหนือ,ในเขตเทศบาล,ยาสูบ หมาก ยานัตถุ์ และอื่นๆ ,82,บาท,สำนักงานสถิติแห่งชาติ
440,2556,ภาคตะวันออกเฉียงเหนือ,ในเขตเทศบาล,ที่อยู่อาศัย เครื่องแต่งบ้าน และเครื่องใช้ต่าง ๆ,3244,บาท,สำนักงานสถิติแห่งชาติ
441,2556,ภาคตะวันออกเฉียงเหนือ,ในเขตเทศบาล,เครื่องนุ่งห่มและรองเท้า,447,บาท,สำนักงานสถิติแห่งชาติ
442,2556,ภาคตะวันออกเฉียงเหนือ,ในเขตเทศบาล,ค่าใช้จ่ายส่วนบุคคล,560,บาท,สำนักงานสถิติแห่งชาติ
443,2556,ภาคตะวันออกเฉียงเหนือ,ในเขตเทศบาล,เวชภัณฑ์และค่าตรวจรักษาพยาบาล,219,บาท,สำนักงานสถิติแห่งชาติ
444,2556,ภาคตะวันออกเฉียงเหนือ,ในเขตเทศบาล,การเดินทางและการสื่อสาร,4221,บาท,สำนักงานสถิติแห่งชาติ
445,2556,ภาคตะวันออกเฉียงเหนือ,ในเขตเทศบาล,การศึกษา,296,บาท,สำนักงานสถิติแห่งชาติ
446,2556,ภาคตะวันออกเฉียงเหนือ,ในเขตเทศบาล,การบันเทิง การอ่านและกิจกรรมทางศาสนา,309,บาท,สำนักงานสถิติแห่งชาติ
447,2556,ภาคตะวันออกเฉียงเหนือ,ในเขตเทศบาล,การจัดงานพิธีในโอกาสพิเศษ,204,บาท,สำนักงานสถิติแห่งชาติ
